step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
7,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04953198367729783,4.422928992426023,5.739940999774262,76.36642598663457,0.11334000737406313,82.21970699378289,86.69216796988621
8,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05888901068829,4.375029995571822,5.730424978537485,76.22231001732871,0.11757499305531383,82.07030998892151,86.50422899518162
9,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05005300045013428,94.37211800832301,5.79151397687383,75.37355800741352,0.1048030098900199,81.26987499417737,175.69204600295052
10,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.052310992032289505,95.7193729991559,8.629869989817962,76.19997102301568,0.12009998317807913,84.94994099601172,180.7216249871999
11,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.06013698293827474,7.162923982832581,5.802147003123537,75.30377199873328,0.11008899309672415,81.21600799495354,88.4390689607244
12,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.050929986173287034,6.057261023670435,5.849859997397289,74.65899802627973,0.10582999675534666,80.61468802043237,86.72287903027609
13,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05072099156677723,56.37894300161861,5.939536000369117,74.69218099140562,0.1008709950838238,80.73258798685856,137.16225198004395
14,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.047735986299812794,5.327277001924813,5.833022994920611,74.58750897785649,0.11198001448065042,80.53251198725775,85.90752497548237
15,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.052001007134094834,5.958219990134239,5.729850003262982,74.47708601830527,0.11082499986514449,80.3177610214334,86.32798201870173
16,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.050049013225361705,91.45796799566597,5.791566974949092,75.40721603436396,0.11249698582105339,81.3112799951341,172.81929700402543
17,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.053105002734810114,90.535347990226,6.486974016297609,77.5847619806882,0.1167359878309071,84.18847198481672,174.77692497777753
18,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.057926023146137595,95.8909860055428,6.037632003426552,77.2368410252966,0.11364798410795629,83.3881210128311,179.33703304152004
19,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05290799890644848,82.21755400882103,8.424976986134425,74.76051599951461,0.12077399878762662,83.30626698443666,165.57672899216413
20,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04919501952826977,94.47556699160486,5.927553022047505,77.43702697916888,0.11498999083414674,83.47956999205053,178.00433200318366
21,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05357799818739295,6.240799993975088,5.847331980476156,76.40003904816695,0.112954992800951,82.36032602144405,88.65470401360653
22,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05414200131781399,5.10880901128985,5.83573299809359,76.69041099143215,0.10883499635383487,82.63497898587957,87.79792999848723
23,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.050583010306581855,6.595586019102484,6.874045997392386,76.15591396461241,0.10444101644679904,83.1344009784516,89.78057000786066
24,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.0471940147690475,90.64898299402557,9.266596985980868,77.10651401430368,0.12530400999821723,86.49841501028277,177.1945920190774
25,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05883700214326382,90.38092900300398,5.932086001848802,74.91039898013696,0.11463600094430149,80.95712098293006,171.3968869880773
26,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05986299947835505,16.009272978408262,6.084724998800084,77.90731597924605,0.12957199942320585,84.12161297746934,100.19074895535596
27,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.059048004914075136,95.44116599136032,5.899595998926088,76.3173509913031,0.10282002040185034,82.31976701063104,177.81998100690544
28,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04699599230661988,95.53363898885436,6.057227001292631,76.39700500294566,0.11191799421794713,82.56614999845624,178.14678497961722
29,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05157699342817068,96.32841500570066,5.95439100288786,76.12835802137852,0.10763699538074434,82.19038601964712,178.57037801877595
30,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05011202301830053,94.56316201249138,6.131111993454397,76.2172480172012,0.11908399756066501,82.46744400821626,177.08071804372594
31,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.059838988818228245,88.63102400209755,6.155399983981624,75.66159800626338,0.11806600377894938,81.93506399402395,170.62592698493972
32,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.051431008614599705,4.852726007811725,5.820524995215237,75.94016802613623,0.1071769802365452,81.86787000158802,86.77202701801434
33,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05717499880120158,24.2244930122979,7.317884999793023,76.81378099368885,0.11657600407488644,84.24824199755676,108.52991000865586
34,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.052118004532530904,6.674903008388355,6.915407022461295,74.45472897961736,0.09693499305285513,81.46707099513151,88.1940920080524
35,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04667299799621105,7.768929994199425,5.7068880123551935,74.51554996077903,0.11037400690838695,80.3328119800426,88.14841497223824
36,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04876501043327153,6.302096007857472,6.228951009688899,74.91622999077663,0.10781799210235476,81.25299899256788,87.60386001085863
37,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.049493013648316264,4.289531003450975,5.970628000795841,75.46728599118069,0.11164299212396145,81.54955698410049,85.88858100119978
38,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05191800300963223,5.22429498960264,5.780920007964596,75.77543999650516,0.11622198508121073,81.67258198955096,86.94879498216324
39,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.04955497570335865,95.42253499967046,5.932286003371701,76.87527500092983,0.1121019886340946,82.91966299293563,178.39175296830945
40,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05091098137199879,97.88504801690578,8.217377995606512,77.52398698357865,0.11523801367729902,85.85660299286246,183.79256199114025
41,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05365998367778957,100.04095497424714,9.75892398855649,76.85656202374958,0.11528198956511915,86.73076800187118,186.82538295979612
42,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.0527139927726239,8.139079000102356,5.9465870144777,76.60158397629857,0.11277702287770808,82.66094801365398,90.85274100652896
43,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05238701123744249,92.03459898708388,5.875283008208498,75.8012929582037,0.11364000965841115,81.79021597607061,173.87720197439194
44,openvla-7b-finetuned-libero-spatial:w4a8,w4a8,4,8,16,0.05126799806021154,96.03818997857161,5.938649002928287,76.83849800378084,0.11097799870185554,82.88812500541098,178.9775829820428
